Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Salary,Sector,Industry,City,Zip,State
487916817418719,0 to 8 Years,BA,$64K-$103K,Gaza,West Bank and Gaza,31.9522,35.2332,Temporary,29884,2022-02-25,Female,Charles Cooper,+1-464-554-3555,UX/UI Designer,User Interface Designer,Internships.com,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Leidos Holdings,83500.0,IT Services,Information Technology Services,Reston,20190,Virginia
1703785128114382,4 to 12 Years,M.Com,$57K-$100K,Honiara,Solomon Islands,-9.6457,160.1562,Part-Time,104700,2023-01-15,Male,Christina Combs,965.530.9607,Tax Consultant,Personal Tax Consultant,Snagajob,A Personal Tax Consultant provides tax planning and preparation services to individuals. They help clients optimize their tax situations while ensuring compliance with tax laws.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Tax law knowledge Individual tax planning Tax return preparation Tax deductions and credits Tax compliance IRS regulations Client relationship management Communication skills Attention to detail Tax software proficiency,Assist individuals and families with personal income tax planning and compliance. Prepare and file tax returns. Provide tax advice and financial planning.,Divi's Laboratories,78500.0,Pharmaceuticals,Pharmaceuticals,Hyderabad,500090,Telangana
2812077440184777,5 to 10 Years,MBA,$58K-$81K,Ṣo Tom̩,Sao Tome and Principe,0.1864,6.6131,Full-Time,47107,2023-02-09,Both,Alexis Smith,(881)891-1324,Software Tester,Automation Tester,Internships.com,An Automation Tester uses automated testing tools to verify the functionality and performance of software applications. They create and execute automated test scripts.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Test automation tools (e.g., Selenium, Appium) Scripting languages (e.g., Python, Java) Test framework development Continuous integration tools Test data management",Implement and maintain test automation frameworks. Write automated test scripts for regression testing. Analyze test results and provide feedback for continuous improvement.,Tata Consumer Products,69500.0,Consumer Goods,Consumer Goods,Mumbai,400099,Maharashtra
1462699667162772,5 to 14 Years,BCA,$56K-$109K,Yamoussoukro,Cote d'Ivoire,7.54,-5.5471,Intern,61246,2023-06-15,Male,Kenneth Nichols,001-826-432-1572,Account Executive,Sales Account Executive,Internships.com,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Identify and pursue sales opportunities with new and existing clients. Build and maintain client relationships. Meet or exceed sales targets and quotas.,Fannie Mae,82500.0,Financial Services,Diversified Financials,Washington,20005,District of Columbia
2149248180059910,2 to 13 Years,BCA,$55K-$121K,Quito,Ecuador,-1.8312,-78.1834,Part-Time,43665,2022-03-30,Both,William Beck,+1-858-640-0577x979,Systems Administrator,IT Support Specialist,SimplyHired,"IT Support Specialists provide technical assistance to end-users, troubleshooting hardware and software problems, setting up equipment, and maintaining IT infrastructure.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,"Provide technical support to end-users, troubleshoot hardware and software issues, and resolve IT-related problems. Install and configure computer systems and software. Maintain IT documentation and knowledge base.",Spotify Technology S.A.,88000.0,Technology/Music Streaming,Entertainment - Music Streaming,"Stockholm, Sweden",,
1191707058920608,4 to 9 Years,BA,$62K-$129K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Intern,125427,2022-05-30,Female,Justin Escobar,(302)230-3896,Account Director,Account Strategist,SimplyHired,"Account Strategists work in advertising or marketing agencies, managing client accounts. They develop strategies to meet client goals, oversee campaign execution, and maintain client satisfaction by providing expert guidance and solutions.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills,Develop account strategies and marketing plans to achieve client objectives. Analyze campaign performance data and provide strategic recommendations. Collaborate with cross-functional teams.,Bajaj Auto,95500.0,Automotive,Automotive,Pune,411035,Maharashtra
1887042790868742,0 to 10 Years,PhD,$65K-$95K,Yaounde,Cameroon,7.3697,12.3547,Part-Time,57134,2021-10-28,Both,Vickie Williams,596-930-1925,Digital Marketing Specialist,Social Media Manager,FlexJobs,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Renishaw,80000.0,Manufacturing,Engineering/Industrial Equipment,Wotton-under-Edge,GL12 8JR,England
385983883133993,1 to 15 Years,BBA,$56K-$82K,Yaounde,Cameroon,7.3697,12.3547,Temporary,55648,2023-08-05,Female,Timothy Morrison,4603293430,Database Administrator,Database Developer,CareerBuilder,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge","Design and implement database systems, tables, and structures. Develop and optimize SQL queries and scripts. Ensure data security, integrity, and backup procedures.",News Corp.,69000.0,Media,"Publishing, Printing",New York,10036,New York
1624471339210844,1 to 15 Years,B.Tech,$59K-$80K,Moroni,Comoros,-11.6455,43.3333,Intern,107738,2022-02-19,Both,Christy Willis,300.958.3106x000,Research Analyst,Social Science Researcher,Idealist,"A Social Science Researcher conducts research in fields such as sociology, psychology, or anthropology to study human behavior and social phenomena, contributing to academic knowledge.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Social science research methods Qualitative and quantitative data analysis Survey design and implementation Ethnographic research Interviewing skills Research ethics Statistical software (e.g., Stata, NVivo) Report writing Communication skills Critical thinking Empathy","Conduct research in social sciences, gathering and analyzing data on social phenomena, human behavior, and public policy. Publish research findings in academic journals. Contribute to social science research projects.",KKR,69500.0,Financials,Securities,New York,10001,New York
1373513885523551,3 to 9 Years,B.Tech,$56K-$109K,Madrid,Spain,40.4637,-3.7492,Temporary,91636,2023-05-29,Male,Terri Grant,540.498.7736,Data Entry Clerk,Record Keeper,Jobs2Careers,"A Record Keeper is responsible for maintaining accurate records and databases, ensuring data integrity, and assisting in data retrieval when needed.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Records management Data entry and retrieval Attention to detail,"Maintain records, files, and documentation in an organized manner. Ensure compliance with record-keeping policies and regulations. Retrieve and update records as needed.",Arconic,82500.0,Manufacturing,Metals,Pittsburgh,15212,Pennsylvania
2828247805840851,5 to 14 Years,MCA,$64K-$130K,Belmopan,Belize,17.1899,-88.4976,Intern,43166,2022-04-23,Female,Misty Martinez,380.691.3619x02555,Registered Nurse,Staff Nurse,Idealist,"A Staff Nurse provides patient care, administers medications, and collaborates with healthcare teams to ensure the well-being of patients in clinical settings.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Nursing care Patient assessment Medical knowledge,"Provide direct patient care, including assessments, medication administration, and wound care. Monitor patient conditions and vital signs. Collaborate with healthcare teams to develop care plans.","Revlon, Inc.",97000.0,Beauty/Cosmetics,Consumer Products - Cosmetics,New York,10017,NY
